c_ClaveProdServ,Descripción,Fecha Inicio Vigencia,Fecha Fin Vigencia,Incluir IVA trasladado,Incluir IEPS trasladado
56101812,Mesas para cambiar al bebé o accesorios,10/1/2016,,Opcional,No
56101813,Asientos para el baño para bebés,10/1/2016,,Opcional,No
56101900,Piezas de mobiliario y accesorios,10/1/2016,,Opcional,No
56101901,Tapas de muebles o superficies de trabajo,10/1/2016,,Opcional,No
56101902,Discos movibles para muebles,10/1/2016,,Opcional,No
56101903,Protectores o almohadillas o copas para las patas de los muebles,10/1/2016,,Opcional,No
56101904,Bases o patas o extensiones de patas para muebles,10/1/2016,,Opcional,No
56101905,Ensamblajes o secciones de paneles,10/1/2016,,Opcional,No
56101906,Tablas de extensión para mesas,10/1/2016,,Opcional,No
56101907,Fundas para muebles,10/1/2016,,Opcional,No
56111500,Sitios de trabajo y paquetes para la oficina,10/1/2016,,Opcional,No
56111501,Paquetes de muebles de recepción para oficinas,10/1/2016,,Opcional,No
56111502,Paquetes de muebles para ejecutivos no modulares,10/1/2016,,Opcional,No
56111503,Paquetes de muebles para ejecutivos modulares,10/1/2016,,Opcional,No
56111504,Paquetes de muebles de gerencia no modulares,10/1/2016,,Opcional,No
56111505,Paquetes de muebles de gerencia modulares,10/1/2016,,Opcional,No
56111506,Paquetes de muebles para personal no modulares,10/1/2016,,Opcional,No
56111507,Paquetes de muebles para personal modulares,10/1/2016,,Opcional,No
56111508,Paquetes de muebles para técnicos no modulares,10/1/2016,,Opcional,No
56111509,Paquetes de muebles para técnicos modulares,10/1/2016,,Opcional,No
56111510,Paquetes de muebles secretariales no modulares,10/1/2016,,Opcional,No
56111511,Paquetes de muebles secretariales modulares,10/1/2016,,Opcional,No
56111512,Paquetes de muebles para recepción no modulares,10/1/2016,,Opcional,No
56111513,Paquetes de muebles de salas de juntas no modulares,10/1/2016,,Opcional,No
56111514,Paquetes de muebles de mostrador modulares,10/1/2016,,Opcional,No
56111600,Sistemas de paneles,10/1/2016,,Opcional,No
56111601,Biombos (mamparas) para sistemas de paneles,10/1/2016,,Opcional,No
56111602,Almacenamiento para sistemas de paneles,10/1/2016,,Opcional,No
56111603,Organizadores para sistemas de paneles,10/1/2016,,Opcional,No
56111604,Superficies de trabajo para sistemas de paneles,10/1/2016,,Opcional,No
56111605,Iluminación o electricidad o componentes de información para sistemas de paneles,10/1/2016,,Opcional,No
56111606,Partes o accesorios para sistemas de paneles,10/1/2016,,Opcional,No
56111700,Casegood y sistemas no modulares,10/1/2016,,Opcional,No
56111701,Escritorios no modulares,10/1/2016,,Opcional,No
56111702,Cajoneras o estanterías no modulares,10/1/2016,,Opcional,No
56111703,Almacenamiento no modular,10/1/2016,,Opcional,No
56111704,Organizadores no modular,10/1/2016,,Opcional,No
56111705,Iluminación o electricidad o componentes de información no modulares,10/1/2016,,Opcional,No
56111706,Partes o accesorios no modulares,10/1/2016,,Opcional,No
56111707,Repisas no modulares,10/1/2016,,Opcional,No
56111800,Muebles independientes,10/1/2016,,Opcional,No
56111801,Iluminación o electricidad o componentes de información de pie,10/1/2016,,Opcional,No
56111802,Mesas individuales (sin apoyo),10/1/2016,,Opcional,No
56111803,Almacenamiento individual (sin apoyo),10/1/2016,,Opcional,No
56111804,Organizadores individual (sin apoyo),10/1/2016,,Opcional,No
56111805,Partes o accesorios individuales (sin apoyo),10/1/2016,,Opcional,No
56111806,Silla giratoria para peluquería,10/1/2016,,Opcional,No
56111900,Muebles industriales,10/1/2016,,Opcional,No
56111901,Iluminación o electricidad o componentes de información industriales,10/1/2016,,Opcional,No
56111902,Superficies de trabajo industriales,10/1/2016,,Opcional,No
56111903,Unidades de almacenamiento industriales,10/1/2016,,Opcional,No
56111904,Organizadores industriales,10/1/2016,,Opcional,No
56111905,Partes o accesorios industriales,10/1/2016,,Opcional,No
56111906,Gabinetes o cajones o estantes industriales,10/1/2016,,Opcional,No
56111907,Carritos de herramientas industriales,10/1/2016,,Opcional,No
56112000,Muebles de apoyo de la computadora,10/1/2016,,Opcional,No
56112001,Iluminación o electricidad o componentes de información de soporte para computadores,10/1/2016,,Opcional,No
56112002,Superficies de trabajo de soporte para computadores,10/1/2016,,Opcional,No
56112003,Accesorios de almacenamiento de soporte para computadores,10/1/2016,,Opcional,No
56112004,Organizadores de soporte para computadores,10/1/2016,,Opcional,No
56112005,Partes o accesorios de soporte para computadores,10/1/2016,,Opcional,No
56112100,Asientos,10/1/2016,,Opcional,No
56112101,Silletería para auditorios o estadios o uso especiales,10/1/2016,,Opcional,No
56112102,Sillas para grupos de trabajo,10/1/2016,,Opcional,No
56112103,Sillas para visitantes,10/1/2016,,Opcional,No
56112104,Sillas para ejecutivos,10/1/2016,,Opcional,No
56112105,Sillas para descansar,10/1/2016,,Opcional,No
56112106,Sillas altas (taburetes),10/1/2016,,Opcional,No
56112107,Partes o accesorios para sillas,10/1/2016,,Opcional,No
56112108,Combinación de asiento con escritorio,10/1/2016,,Opcional,No
56112109,Bancos,10/1/2016,,Opcional,No
56112110,Sillas para músicos,10/1/2016,,Opcional,No
56112111,Sillas de seguridad para bebés,10/1/2016,,Opcional,No
56112200,Sistemas de escritorios,10/1/2016,,Opcional,No
56112201,Biombos (separadores) para escritorio,10/1/2016,,Opcional,No
56112202,Componentes para almacenamiento de escritorio,10/1/2016,,Opcional,No
56112203,Componentes organizadores par escritorio,10/1/2016,,Opcional,No
56112204,Superficies de trabajo,10/1/2016,,Opcional,No
56112205,"Componentes de iluminación, electricidad o información",10/1/2016,,Opcional,No
56112206,Partes y accesorios relacionados con sistemas de escritorio,10/1/2016,,Opcional,No
56112300,Partes y accesorios para asientos de auditorios o estadios o de uso especial,10/1/2016,,Opcional,No
56112301,Espaldares,10/1/2016,,Opcional,No
56112302,Armazones para fijar asientos,10/1/2016,,Opcional,No
56112303,Pivotes (ejes) para asientos,10/1/2016,,Opcional,No
56112304,Cojín del asiento,10/1/2016,,Opcional,No
56121000,Mobiliario de biblioteca,10/1/2016,,Opcional,No
56121001,Carritos para libros,10/1/2016,,Opcional,No
56121002,Escritorios o componentes de circulación para bibliotecarios,10/1/2016,,Opcional,No
56121003,Muebles para devolver libros,10/1/2016,,Opcional,No
56121004,Unidades de catálogo de tarjetas,10/1/2016,,Opcional,No
56121005,Estanterías para diccionarios,10/1/2016,,Opcional,No
56121006,Bancas tapizadas,10/1/2016,,Opcional,No
56121007,Tablas de acceso público,10/1/2016,,Opcional,No
56121008,Unidades para ojear libros,10/1/2016,,Opcional,No
56121009,Mesas de lectura inclinadas,10/1/2016,,Opcional,No
56121010,Kioscos de libros,10/1/2016,,Opcional,No
56121011,Exhibidores de discos compactos o de audio casetes para bibliotecas,10/1/2016,,Opcional,No
56121012,Stands de islas giratorias,10/1/2016,,Opcional,No
56121014,Bolsas o estantes para bolsas,10/1/2016,,Opcional,No
56121015,Estantes móviles para libros,10/1/2016,,Opcional,No
56121100,Mobiliario de clase de arte,10/1/2016,,Opcional,No
56121101,Caballetes,10/1/2016,,Opcional,No
56121102,Mesas de dibujo para estudiantes,10/1/2016,,Opcional,No
56121200,Mobiliario de sala de primeros auxilios,10/1/2016,,Opcional,No
56121201,Camilla de primeros auxilios,10/1/2016,,Opcional,No
56121300,Accesorios de instalaciones educativas generales,10/1/2016,,Opcional,No
56121301,Escenarios pequeños (por ejemplo para un coro),10/1/2016,,Opcional,No
56121302,Carritos para mover mesas o asientos,10/1/2016,,Opcional,No
56121303,Esteras de caucho para pisos,10/1/2016,,Opcional,No
56121304,Mesas para planos,10/1/2016,,Opcional,No
56121400,Mobiliario de cafetería y comedor,10/1/2016,,Opcional,No
56121401,Mesas móviles para bancos,10/1/2016,,Opcional,No
56121402,Mesas móviles para taburetes,10/1/2016,,Opcional,No
56121403,Mesas móviles,10/1/2016,,Opcional,No
56121500,Mobiliario general de aula,10/1/2016,,Opcional,No
56121501,Mesas para actividades,10/1/2016,,Opcional,No
56121502,Asientos para aulas de clase,10/1/2016,,Opcional,No
56121503,Bancos para aulas de clase,10/1/2016,,Opcional,No
56121504,Taburetes para aulas de clase,10/1/2016,,Opcional,No
56121505,Mesas para aulas de clase,10/1/2016,,Opcional,No
56121506,Pupitres,10/1/2016,,Opcional,No
56121507,Bancas cubículo (pupitres con bloqueo visual para evitar distracciones),10/1/2016,,Opcional,No
56121508,Pupitres de computador para estudiantes,10/1/2016,,Opcional,No
56121509,Mesas de computador para estudiantes,10/1/2016,,Opcional,No
56121510,Pupitres de profesor,10/1/2016,,Opcional,No
56121600,Mobiliario para el tiempo de descanso y ocio creativo para guardería infantil e instalaciones para niños,10/1/2016,,Opcional,No
56121601,Sets de sala de tamaño de niños,10/1/2016,,Opcional,No
56121602,Sofás de tamaño de niños,10/1/2016,,Opcional,No
56121603,Sillones de tamaño de niños,10/1/2016,,Opcional,No
56121604,Pufs de tamaño de niños,10/1/2016,,Opcional,No
56121605,Biombos de poca altura o paneles para jugar,10/1/2016,,Opcional,No
56121606,Esterillas de descanso para niños,10/1/2016,,Opcional,No
56121607,Estantes o percheros para esterillas de descanso para niños,10/1/2016,,Opcional,No
56121608,Catres para niños,10/1/2016,,Opcional,No
56121609,Cargadores de catres para niños,10/1/2016,,Opcional,No
56121610,Centros de actividades para catres para niños,10/1/2016,,Opcional,No
56121611,Mesas para bebés,10/1/2016,,Opcional,No
56121700,Módulos de almacenamiento general y de libros para las aulas,10/1/2016,,Opcional,No
56121701,Unidades de almacenamiento general,10/1/2016,,Opcional,No
56121702,Unidades de almacenamiento de libros,10/1/2016,,Opcional,No
56121703,Cubos (modulares) para guardar juguetes,10/1/2016,,Opcional,No
56121704,Gabinetes institucionales de almacenamiento,10/1/2016,,Opcional,No
56121800,Mobiliario y accesorios de aulas vocacionales,10/1/2016,,Opcional,No
56121801,Gabinetes para almacenamiento de herramientas de educación técnico o gabinetes con herramientas,10/1/2016,,Opcional,No
56121802,Gabinetes para almacenamiento de herramientas de taller general o gabinetes con herramientas,10/1/2016,,Opcional,No
56121803,Gabinetes para almacenamiento de herramientas para trabajar en madera o gabinetes con herramientas,10/1/2016,,Opcional,No
56121804,Escritorio técnico para instructores,10/1/2016,,Opcional,No
56121805,Archivos planos,10/1/2016,,Opcional,No
56121900,Mobiliario de demostración,10/1/2016,,Opcional,No
56121901,Mesas de demostración de máquinas de coser,10/1/2016,,Opcional,No
56121902,Stands exhibidores,10/1/2016,,Opcional,No
56121903,Gabinete de preservación de reliquias,10/1/2016,,Opcional,No
56122000,Muebles de laboratorio,10/1/2016,,Opcional,No
56122001,Bancas de laboratorio,10/1/2016,,Opcional,No
56122002,Unidades o accesorios de almacenamiento para laboratorios,10/1/2016,,Opcional,No
56122003,Puestos de trabajo para laboratorios,10/1/2016,,Opcional,No
56122004,Unidades de bases para lavamanos,10/1/2016,,Opcional,No
56131500,Maniquíes y formas,10/1/2016,,Opcional,No
56131501,Formas de busto,10/1/2016,,Opcional,No
56131502,Formas de cabezas,10/1/2016,,Opcional,No
56131503,Formas de cuello,10/1/2016,,Opcional,No
56131504,Formas de cuerpo completo o maniquíes,10/1/2016,,Opcional,No
56131600,Exhibidores y accesorios auto soportados para mercancías,10/1/2016,,Opcional,No
56131601,Stands de piso,10/1/2016,,Opcional,No
56131602,Postes de exhibición individuales,10/1/2016,,Opcional,No
56131603,Mostradores de venta,10/1/2016,,Opcional,No
56131604,Componentes de centros de pinturas de colores,10/1/2016,,Opcional,No
56131605,Tablas de madera para exhibir productos de pintura,10/1/2016,,Opcional,No
56131606,Abanico para exhibir muestras de pintura,10/1/2016,,Opcional,No
56131607,Selección de inspiración de color,10/1/2016,,Opcional,No
56131700,"Aparatos, estantes, sistemas y accesorios para instalación de mercancías",10/1/2016,,Opcional,No
56131701,Barras para colgar artículos,10/1/2016,,Opcional,No
56131702,Canastas para mercancías,10/1/2016,,Opcional,No
56131703,Ganchos o cascadas exhibidoras,10/1/2016,,Opcional,No
56141500,Adornos cerámicos para el hogar,10/1/2016,,Opcional,No
56141501,Tazones de cerámica,10/1/2016,,Opcional,No
56141502,Platos grandes o pequeños de cerámica,10/1/2016,,Opcional,No
56141503,Vasos de cerámica,10/1/2016,,Opcional,No
56141504,Estatuillas o figuras de cerámica,10/1/2016,,Opcional,No
56141600,Adornos de vidrio para el hogar,10/1/2016,,Opcional,No
56141601,Tazones de vidrio,10/1/2016,,Opcional,No
56141602,Vasos de vidrio,10/1/2016,,Opcional,No
56141603,Platos grandes o pequeños de vidrio,10/1/2016,,Opcional,No
56141604,Estatuillas o figuras de vidrio,10/1/2016,,Opcional,No
60101000,Kits de matemáticas,10/1/2016,,Opcional,No
60101001,Kits de matemáticas para sumar,10/1/2016,,Opcional,No
60101002,Kits de matemáticas para dividir,10/1/2016,,Opcional,No
60101003,Kits de matemáticas de fracciones,10/1/2016,,Opcional,No
60101004,Kits de matemáticas para bachillerato básico,10/1/2016,,Opcional,No
60101005,Kits de matemáticas para la primera infancia,10/1/2016,,Opcional,No
60101006,Kits de matemáticas para mediciones,10/1/2016,,Opcional,No
60101007,Kits de matemáticas para multiplicar,10/1/2016,,Opcional,No
60101008,Kits de matemáticas para primaria,10/1/2016,,Opcional,No
60101009,Kits de matemáticas para restar,10/1/2016,,Opcional,No
60101010,Kits de matemáticas para bachillerato,10/1/2016,,Opcional,No
60101100,Materiales electrónicos de aprendizaje,10/1/2016,,Opcional,No
60101101,Lectores electrónicos de tarjetas,10/1/2016,,Opcional,No
60101102,Materiales de aprendizaje electrónico basados en el plan de estudios,10/1/2016,,Opcional,No
60101103,Globos terráqueos electrónicos,10/1/2016,,Opcional,No
60101104,Máquinas electrónicas de pruebas,10/1/2016,,Opcional,No
60101200,Incentivos educativos,10/1/2016,,Opcional,No
60101201,Adhesivos de seguimiento basados en la biblia,10/1/2016,,Opcional,No
60101202,Tablas de incentivo basados en la biblia,10/1/2016,,Opcional,No
60101203,Adhesivos para pegar en las tablas de incentivo,10/1/2016,,Opcional,No
60101204,Tablas de incentivo,10/1/2016,,Opcional,No
60101205,Tarjetas perforadas de incentivo,10/1/2016,,Opcional,No
60101300,Adhesivos educativos y suministros,10/1/2016,,Opcional,No
60101301,Adhesivos basados en la biblia,10/1/2016,,Opcional,No
60101302,Adhesivos gigantes,10/1/2016,,Opcional,No
60101304,Adhesivos de fotos,10/1/2016,,Opcional,No
60101305,Adhesivos de recompensa,10/1/2016,,Opcional,No
60101306,Adhesivos perfumados,10/1/2016,,Opcional,No
60101307,Adhesivos de formas,10/1/2016,,Opcional,No
60101308,Adhesivos brillantes,10/1/2016,,Opcional,No
60101309,Adhesivos de recompensa con forma de estrella,10/1/2016,,Opcional,No
60101310,Surtidos de adhesivos,10/1/2016,,Opcional,No
60101311,Libros de adhesivos,10/1/2016,,Opcional,No
60101312,Cajas de adhesivos,10/1/2016,,Opcional,No
60101313,Calcomanías para tatuaje,10/1/2016,,Opcional,No
60101314,Tarjetas didácticas de sumas,10/1/2016,,Opcional,No
60101315,Tarjetas didácticas de cultura general,10/1/2016,,Opcional,No
60101316,Tarjetas didácticas en blanco,10/1/2016,,Opcional,No
60101317,Tarjetas didácticas de divisiones,10/1/2016,,Opcional,No
60101318,Tarjetas didácticas electrónicas,10/1/2016,,Opcional,No
60101319,Tarjetas didácticas de equivalencias,10/1/2016,,Opcional,No
60101320,Tarjetas didácticas de fracciones,10/1/2016,,Opcional,No
60101321,Tarjetas didácticas de mayor que o menor que,10/1/2016,,Opcional,No
60101322,Tarjetas didácticas de multiplicaciones,10/1/2016,,Opcional,No
60101323,Tarjetas didácticas de restas,10/1/2016,,Opcional,No
60101324,Tarjetas didácticas del alfabeto,10/1/2016,,Opcional,No
60101325,Tarjetas didácticas de construcción de palabras,10/1/2016,,Opcional,No
60101326,Tarjetas didácticas de fonética,10/1/2016,,Opcional,No
60101327,Tarjetas didácticas de escritura o escritura a mano,10/1/2016,,Opcional,No
60101328,Tarjetas didácticas de los números,10/1/2016,,Opcional,No
60101329,Tarjetas didácticas del dinero,10/1/2016,,Opcional,No
60101330,Tarjetas didácticas de la hora,10/1/2016,,Opcional,No
60101331,Tarjetas de los estados (departamentos),10/1/2016,,Opcional,No
60101400,Premios de la clase,10/1/2016,,Opcional,No
60101401,Insignias,10/1/2016,,Opcional,No
60101402,Botones de premio,10/1/2016,,Opcional,No
60101403,Coronas de celebración,10/1/2016,,Opcional,No
60101404,Joyas de recompense,10/1/2016,,Opcional,No
60101405,Cintas o escarapelas para el salón de clases,10/1/2016,,Opcional,No
60101600,Diplomas o certificados educativos,10/1/2016,,Opcional,No
60101601,Certificados basados en la biblia,10/1/2016,,Opcional,No
60101602,Certificados en blanco,10/1/2016,,Opcional,No
60101603,Marcos para certificados,10/1/2016,,Opcional,No
60101604,Soportes para certificados,10/1/2016,,Opcional,No
60101605,Cintas para certificados,10/1/2016,,Opcional,No
60101606,Diplomas,10/1/2016,,Opcional,No
60101607,Certificados de idioma extranjero,10/1/2016,,Opcional,No
60101608,Certificados de buena actitud,10/1/2016,,Opcional,No
60101609,Certificados específicos de grado,10/1/2016,,Opcional,No
60101610,Certificados específicos de asignatura,10/1/2016,,Opcional,No
60101700,Materiales de recursos del profesor,10/1/2016,,Opcional,No
60101701,Libros de recursos para la evaluación,10/1/2016,,Opcional,No
60101702,Calendarios o recortables,10/1/2016,,Opcional,No
60101703,Materiales pedagógicos para la formación del carácter,10/1/2016,,Opcional,No
60101704,Libros de actividades en clase,10/1/2016,,Opcional,No
60101705,Materiales pedagógicos para el pensamiento crítico,10/1/2016,,Opcional,No
60101706,Guías para planes de estudios integrados,10/1/2016,,Opcional,No
60101707,Guías para el plan de estudios,10/1/2016,,Opcional,No
60101708,Gráficos de tela,10/1/2016,,Opcional,No
60101709,Materiales para flanelógrafos,10/1/2016,,Opcional,No
60101710,Regalos del educador,10/1/2016,,Opcional,No
60101711,Sellos para calificar,10/1/2016,,Opcional,No
60101712,Pases (permisos) para salir al pasillo,10/1/2016,,Opcional,No
60101713,Materiales pedagógicos para la educación en el hogar,10/1/2016,,Opcional,No
60101714,Recursos para tareas en casa,10/1/2016,,Opcional,No
60101715,Libros de ideas,10/1/2016,,Opcional,No
60101716,Materiales para tableros magnéticos,10/1/2016,,Opcional,No
60101717,Placas o etiquetas de identificación,10/1/2016,,Opcional,No
60101718,Libros de planificación del profesor,10/1/2016,,Opcional,No
60101719,Cartelera con bolsillos,10/1/2016,,Opcional,No
60101720,Postales de comunicación del profesor,10/1/2016,,Opcional,No
60101721,Libros de recursos profesionales para el profesor,10/1/2016,,Opcional,No
60101722,Libros de calificaciones de la clase del profesor,10/1/2016,,Opcional,No
